	product_x	color	size	material	received_date	shipment_date_required	product_y	customer	quantity
753	PET 01-CONT. LT.1 70g	Nero	70g	PET 01	2023-09-17	2023-09-24	PET 01-LT.2 70g	PLASTICHEM SRL	7.0
754	PET 01-CONT. LT.10 70g	Nero	70g	PET 01	2023-01-09	2023-02-08	PET 01-LT.10 70g	POLIMERI ITALIANI SRL	114.0
755	PET 01-CONT. LT.10 70g	Nero	70g	PET 01	2023-02-21	2023-03-23	PET 01-LT.5 70g	PLASTICHEM SRL	85.0
756	PET 01-CONT. LT.10 70g	Nero	70g	PET 01	2023-03-10	2023-04-09	PET 01-LT.10 70g	PLASTICHEMICAL SPA	63.0
757	PET 01-CONT. LT.10 70g	Nero	70g	PET 01	2023-06-08	2023-09-06	PET 01-LT.2 70g	PLASTICHEM SRL	21.0
758	PET 01-CONT. LT.10 70g	Nero	70g	PET 01	2023-08-01	2023-08-08	PET 01-LT.2 70g	POLIMERI ITALIANI SRL	59.0
759	PET 01-CONT. LT.10 70g	Nero	70g	PET 01	2023-09-17	2023-09-24	PET 01-LT.2 70g	PLASTICHEM SRL	7.0
760	PET 01-CONT. LT.5 70g	Nero	70g	PET 01	2023-01-09	2023-02-08	PET 01-LT.10 70g	POLIMERI ITALIANI SRL	114.0
761	PET 01-CONT. LT.5 70g	Nero	70g	PET 01	2023-02-21	2023-03-23	PET 01-LT.5 70g	PLASTICHEM SRL	85.0
762	PET 01-CONT. LT.5 70g	Nero	70g	PET 01	2023-03-10	2023-04-09	PET 01-LT.10 70g	PLASTICHEMICAL SPA	63.0
763	PET 01-CONT. LT.5 70g	Nero	70g	PET 01	2023-06-08	2023-09-06	PET 01-LT.2 70g	PLASTICHEM SRL	21.0
764	PET 01-CONT. LT.5 70g	Nero	70g	PET 01	2023-08-01	2023-08-08	PET 01-LT.2 70g	POLIMERI ITALIANI SRL	59.0
765	PET 01-CONT. LT.5 70g	Nero	70g	PET 01	2023-09-17	2023-09-24	PET 01-LT.2 70g	PLASTICHEM SRL	7.0
766	PET 01-CONT. LT.1 70g	Bianco	70g	PET 01	2023-03-05	2023-03-12	PET 01-LT.2 70g	PLASTICHEM SRL	16.0
767	PET 01-CONT. LT.1 70g	Bianco	70g	PET 01	2023-04-19	2023-04-26	PET 01-LT.5 70g	SINTETICPLAST SPA	105.0
768	PET 01-CONT. LT.1 70g	Bianco	70g	PET 01	2023-04-24	2023-07-23	PET 01-LT.10 70g	POLIMERI ITALIANI SRL	91.0
769	PET 01-CONT. LT.1 70g	Bianco	70g	PET 01	2023-09-20	2023-12-19	PET 01-LT.1 70g	PLASTICHEM SRL	56.0
770	PET 01-CONT. LT.10 70g	Bianco	70g	PET 01	2023-03-05	2023-03-12	PET 01-LT.2 70g	PLASTICHEM SRL	16.0
771	PET 01-CONT. LT.10 70g	Bianco	70g	PET 01	2023-04-19	2023-04-26	PET 01-LT.5 70g	SINTETICPLAST SPA	105.0
772	PET 01-CONT. LT.10 70g	Bianco	70g	PET 01	2023-04-24	2023-07-23	PET 01-LT.10 70g	POLIMERI ITALIANI SRL	91.0
773	PET 01-CONT. LT.10 70g	Bianco	70g	PET 01	2023-09-20	2023-12-19	PET 01-LT.1 70g	PLASTICHEM SRL	56.0
774	PET 01-CONT. LT.2 70g	Bianco	70g	PET 01	2023-03-05	2023-03-12	PET 01-LT.2 70g	PLASTICHEM SRL	16.0
775	PET 01-CONT. LT.2 70g	Bianco	70g	PET 01	2023-04-19	2023-04-26	PET 01-LT.5 70g	SINTETICPLAST SPA	105.0
776	PET 01-CONT. LT.2 70g	Bianco	70g	PET 01	2023-04-24	2023-07-23	PET 01-LT.10 70g	POLIMERI ITALIANI SRL	91.0
777	PET 01-CONT. LT.2 70g	Bianco	70g	PET 01	2023-09-20	2023-12-19	PET 01-LT.1 70g	PLASTICHEM SRL	56.0
778	PET 01-CONT. LT.10 50g	Blu	50g	PET 01					
779	PET 01-CONT. LT.5 50g	Blu	50g	PET 01					
780	PET 01-CONT. LT.10 55g	Rosso	55g	PET 01	2023-03-21	2023-03-28	PET 01-LT.2 55g	ACETIFICIO ANDREA MILANO SRL	43.0
781	PET 01-CONT. LT.10 55g	Rosso	55g	PET 01	2023-03-26	2023-06-24	PET 01-LT.2 55g	PLASTICHEMICAL SPA	32.0
782	PET 01-CONT. LT.10 55g	Rosso	55g	PET 01	2023-04-07	2023-05-07	PET 01-LT.1 55g	PLASTICHEMICAL SPA	19.0
783	PET 01-CONT. LT.10 55g	Rosso	55g	PET 01	2023-06-03	2023-06-10	PET 01-LT.10 55g	ACETIFICIO ANDREA MILANO SRL	88.0
784	PET 01-CONT. LT.10 55g	Rosso	55g	PET 01	2023-07-22	2023-07-29	PET 01-LT.10 55g	PLASTIMANIA SNC	92.0
785	PET 01-CONT. LT.10 55g	Rosso	55g	PET 01	2023-08-23	2023-11-21	PET 01-LT.2 55g	PLASTICHEMICAL SPA	11.0
786	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-02-18	2023-02-25	PET 01-LT.1 55g	SINTETICPLAST SPA	56.0
787	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-03-27	2023-06-25	PET 01-LT.1 55g	PLASTIMANIA SNC	53.0
788	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-04-03	2023-04-10	PET 01-LT.1 55g	PLASTICHEM SRL	6.0
789	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-04-24	2023-05-01	PET 01-LT.2 55g	PLASTICHEMICAL SPA	99.0
790	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-04-28	2023-05-28	PET 01-LT.10 55g	ACETIFICIO ANDREA MILANO SRL	55.0
791	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-07-20	2023-07-27	PET 01-LT.2 55g	CHEMPRODIE SRL	56.0
792	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-08-06	2023-11-04	PET 01-LT.5 55g	POLIMERI ITALIANI SRL	71.0
793	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-09-01	2023-10-01	PET 01-LT.1 55g	SINTETICPLAST SPA	91.0
794	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-09-14	2023-09-21	PET 01-LT.5 55g	PLASTIMANIA SNC	79.0
795	PET 01-CONT. LT.10 55g	Nero	55g	PET 01	2023-09-15	2023-12-14	PET 01-LT.5 55g	SINTETICPLAST SPA	13.0
796	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-02-18	2023-02-25	PET 01-LT.1 55g	SINTETICPLAST SPA	56.0
797	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-03-27	2023-06-25	PET 01-LT.1 55g	PLASTIMANIA SNC	53.0
798	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-04-03	2023-04-10	PET 01-LT.1 55g	PLASTICHEM SRL	6.0
799	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-04-24	2023-05-01	PET 01-LT.2 55g	PLASTICHEMICAL SPA	99.0
800	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-04-28	2023-05-28	PET 01-LT.10 55g	ACETIFICIO ANDREA MILANO SRL	55.0
801	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-07-20	2023-07-27	PET 01-LT.2 55g	CHEMPRODIE SRL	56.0
802	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-08-06	2023-11-04	PET 01-LT.5 55g	POLIMERI ITALIANI SRL	71.0
803	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-09-01	2023-10-01	PET 01-LT.1 55g	SINTETICPLAST SPA	91.0
804	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-09-14	2023-09-21	PET 01-LT.5 55g	PLASTIMANIA SNC	79.0
805	PET 01-CONT. LT.2 55g	Nero	55g	PET 01	2023-09-15	2023-12-14	PET 01-LT.5 55g	SINTETICPLAST SPA	13.0
806	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-02-18	2023-02-25	PET 01-LT.1 55g	SINTETICPLAST SPA	56.0
807	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-03-27	2023-06-25	PET 01-LT.1 55g	PLASTIMANIA SNC	53.0
808	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-04-03	2023-04-10	PET 01-LT.1 55g	PLASTICHEM SRL	6.0
809	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-04-24	2023-05-01	PET 01-LT.2 55g	PLASTICHEMICAL SPA	99.0
810	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-04-28	2023-05-28	PET 01-LT.10 55g	ACETIFICIO ANDREA MILANO SRL	55.0
811	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-07-20	2023-07-27	PET 01-LT.2 55g	CHEMPRODIE SRL	56.0
812	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-08-06	2023-11-04	PET 01-LT.5 55g	POLIMERI ITALIANI SRL	71.0
813	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-09-01	2023-10-01	PET 01-LT.1 55g	SINTETICPLAST SPA	91.0
814	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-09-14	2023-09-21	PET 01-LT.5 55g	PLASTIMANIA SNC	79.0
815	PET 01-CONT. LT.5 55g	Nero	55g	PET 01	2023-09-15	2023-12-14	PET 01-LT.5 55g	SINTETICPLAST SPA	13.0
816	PET 01-CONT. LT.10 65g	Rosso	65g	PET 01	2023-06-06	2023-07-06	PET 01-LT.2 65g	CHEMPRODIE SRL	58.0
817	PET 01-CONT. LT.10 65g	Rosso	65g	PET 01	2023-06-13	2023-06-20	PET 01-LT.10 65g	PLASTICHEMICAL SPA	42.0
818	PET 01-CONT. LT.10 65g	Rosso	65g	PET 01	2023-07-19	2023-10-17	PET 01-LT.5 65g	ACETIFICIO ANDREA MILANO SRL	56.0
819	PET 01-CONT. LT.10 65g	Rosso	65g	PET 01	2023-09-09	2023-09-16	PET 01-LT.10 65g	ACETIFICIO ANDREA MILANO SRL	104.0
820	PET 01-CONT. LT.10 65g	Rosso	65g	PET 01	2023-09-19	2023-10-19	PET 01-LT.10 65g	SINTETICPLAST SPA	39.0
821	PET 01-CONT. LT.2 65g	Rosso	65g	PET 01	2023-06-06	2023-07-06	PET 01-LT.2 65g	CHEMPRODIE SRL	58.0
822	PET 01-CONT. LT.2 65g	Rosso	65g	PET 01	2023-06-13	2023-06-20	PET 01-LT.10 65g	PLASTICHEMICAL SPA	42.0
823	PET 01-CONT. LT.2 65g	Rosso	65g	PET 01	2023-07-19	2023-10-17	PET 01-LT.5 65g	ACETIFICIO ANDREA MILANO SRL	56.0
824	PET 01-CONT. LT.2 65g	Rosso	65g	PET 01	2023-09-09	2023-09-16	PET 01-LT.10 65g	ACETIFICIO ANDREA MILANO SRL	104.0
825	PET 01-CONT. LT.2 65g	Rosso	65g	PET 01	2023-09-19	2023-10-19	PET 01-LT.10 65g	SINTETICPLAST SPA	39.0
826	PET 01-CONT. LT.5 65g	Rosso	65g	PET 01	2023-06-06	2023-07-06	PET 01-LT.2 65g	CHEMPRODIE SRL	58.0
827	PET 01-CONT. LT.5 65g	Rosso	65g	PET 01	2023-06-13	2023-06-20	PET 01-LT.10 65g	PLASTICHEMICAL SPA	42.0
828	PET 01-CONT. LT.5 65g	Rosso	65g	PET 01	2023-07-19	2023-10-17	PET 01-LT.5 65g	ACETIFICIO ANDREA MILANO SRL	56.0
829	PET 01-CONT. LT.5 65g	Rosso	65g	PET 01	2023-09-09	2023-09-16	PET 01-LT.10 65g	ACETIFICIO ANDREA MILANO SRL	104.0
830	PET 01-CONT. LT.5 65g	Rosso	65g	PET 01	2023-09-19	2023-10-19	PET 01-LT.10 65g	SINTETICPLAST SPA	39.0
831	PET 01-CONT. LT.10 70g	Verde	70g	PET 01	2023-04-20	2023-07-19	PET 01-LT.10 70g	PLASTICA INDUSTRIALE SRL	30.0
832	PET 01-CONT. LT.10 70g	Verde	70g	PET 01	2023-05-21	2023-06-20	PET 01-LT.10 70g	SINTETICPLAST SPA	46.0
833	PET 01-CONT. LT.10 70g	Verde	70g	PET 01	2023-07-11	2023-07-18	PET 01-LT.10 70g	PLASTICHEM SRL	61.0
834	PET 01-CONT. LT.10 70g	Blu	70g	PET 01					
835	PET 01-CONT. LT.2 70g	Blu	70g	PET 01					
836	PET 01-CONT. LT.5 70g	Blu	70g	PET 01					
837	PET 01-CONT. LT.10 70g	Rosso	70g	PET 01	2023-01-06	2023-02-05	PET 01-LT.2 70g	PLASTICHEMICAL SPA	90.0
838	PET 01-CONT. LT.10 70g	Rosso	70g	PET 01	2023-01-12	2023-04-12	PET 01-LT.1 70g	PLASTICHEM SRL	75.0
839	PET 01-CONT. LT.10 70g	Rosso	70g	PET 01	2023-03-15	2023-04-14	PET 01-LT.10 70g	SINTETICPLAST SPA	42.0
840	PET 01-CONT. LT.10 70g	Rosso	70g	PET 01	2023-05-11	2023-06-10	PET 01-LT.5 70g	PLASTICHEM SRL	102.0
841	PET 01-CONT. LT.10 70g	Rosso	70g	PET 01	2023-07-17	2023-08-16	PET 01-LT.1 70g	PLASTICHEMICAL SPA	24.0
842	PET 01-CONT. LT.2 70g	Rosso	70g	PET 01	2023-01-06	2023-02-05	PET 01-LT.2 70g	PLASTICHEMICAL SPA	90.0
843	PET 01-CONT. LT.2 70g	Rosso	70g	PET 01	2023-01-12	2023-04-12	PET 01-LT.1 70g	PLASTICHEM SRL	75.0
844	PET 01-CONT. LT.2 70g	Rosso	70g	PET 01	2023-03-15	2023-04-14	PET 01-LT.10 70g	SINTETICPLAST SPA	42.0
845	PET 01-CONT. LT.2 70g	Rosso	70g	PET 01	2023-05-11	2023-06-10	PET 01-LT.5 70g	PLASTICHEM SRL	102.0
846	PET 01-CONT. LT.2 70g	Rosso	70g	PET 01	2023-07-17	2023-08-16	PET 01-LT.1 70g	PLASTICHEMICAL SPA	24.0
847	PET 01-CONT. LT.5 70g	Rosso	70g	PET 01	2023-01-06	2023-02-05	PET 01-LT.2 70g	PLASTICHEMICAL SPA	90.0
848	PET 01-CONT. LT.5 70g	Rosso	70g	PET 01	2023-01-12	2023-04-12	PET 01-LT.1 70g	PLASTICHEM SRL	75.0
849	PET 01-CONT. LT.5 70g	Rosso	70g	PET 01	2023-03-15	2023-04-14	PET 01-LT.10 70g	SINTETICPLAST SPA	42.0
850	PET 01-CONT. LT.5 70g	Rosso	70g	PET 01	2023-05-11	2023-06-10	PET 01-LT.5 70g	PLASTICHEM SRL	102.0
851	PET 01-CONT. LT.5 70g	Rosso	70g	PET 01	2023-07-17	2023-08-16	PET 01-LT.1 70g	PLASTICHEMICAL SPA	24.0
852	PET 01-CONT. LT.2 50g	Bianco		PET 01					
853	PET 01-CONT. LT.2 55g	Bianco	55g	PET 01	2023-02-05	2023-02-12	PET 01-LT.10 55g	ACETIFICIO ANDREA MILANO SRL	106.0
854	PET 01-CONT. LT.2 55g	Bianco	55g	PET 01	2023-03-13	2023-04-12	PET 01-LT.1 55g	AMBROSIO VETRI SOC. COOP.	56.0
855	PET 01-CONT. LT.2 55g	Bianco	55g	PET 01	2023-08-07	2023-08-14	PET 01-LT.10 55g	PLASTICA INDUSTRIALE SRL	91.0
856	PET 01-CONT. LT.2 55g	Bianco	55g	PET 01	2023-08-16	2023-11-14	PET 01-LT.1 55g	PLASTICHEM SRL	46.0
857	PET 01-CONT. LT.5 55g	Bianco	55g	PET 01	2023-02-05	2023-02-12	PET 01-LT.10 55g	ACETIFICIO ANDREA MILANO SRL	106.0
858	PET 01-CONT. LT.5 55g	Bianco	55g	PET 01	2023-03-13	2023-04-12	PET 01-LT.1 55g	AMBROSIO VETRI SOC. COOP.	56.0
859	PET 01-CONT. LT.5 55g	Bianco	55g	PET 01	2023-08-07	2023-08-14	PET 01-LT.10 55g	PLASTICA INDUSTRIALE SRL	91.0
860	PET 01-CONT. LT.5 55g	Bianco	55g	PET 01	2023-08-16	2023-11-14	PET 01-LT.1 55g	PLASTICHEM SRL	46.0
861	PET 01-CONT. LT.2 60g	Rosso	60g	PET 01	2023-03-20	2023-04-19	PET 01-LT.10 60g	PLASTIMANIA SNC	34.0
862	PET 01-CONT. LT.2 60g	Rosso	60g	PET 01	2023-04-06	2023-04-13	PET 01-LT.5 60g	INDUSTRIE PLASTICHE SRL	114.0
863	PET 01-CONT. LT.2 60g	Rosso	60g	PET 01	2023-06-19	2023-06-26	PET 01-LT.2 60g	PLASTICA INDUSTRIALE SRL	91.0
864	PET 01-CONT. LT.2 60g	Rosso	60g	PET 01	2023-08-24	2023-09-23	PET 01-LT.2 60g	AMBROSIO VETRI SOC. COOP.	87.0
865	PET 01-CONT. LT.2 60g	Rosso	60g	PET 01	2023-09-11	2023-12-10	PET 01-LT.1 60g	SINTETICPLAST SPA	79.0
866	PET 01-CONT. LT.5 60g	Verde	60g	PET 01					
867	PET 01-CONT. LT.5 70g	Bianco	70g						
868	PP 03-CONT. LT.1 50g	Bianco	50g	PP 03					
869	PP 03-CONT. LT.10 50g	Bianco	50g	PP 03					
870	PP 03-CONT. LT.2 50g	Bianco	50g	PP 03					
871	PP 03-CONT. LT.5 50g	Bianco	50g	PP 03					
872	PP 03-CONT. LT.1 50g	Rosso	50g	PP 03	2023-01-06	2023-02-05	PP 03-LT.2 50g	SINTETICPLAST SPA	59.0
873	PP 03-CONT. LT.1 50g	Rosso	50g	PP 03	2023-03-19	2023-06-17	PP 03-LT.5 50g	INDUSTRIE PLASTICHE SRL	85.0
874	PP 03-CONT. LT.1 50g	Rosso	50g	PP 03	2023-03-22	2023-06-20	PP 03-LT.10 50g	CHEMPRODIE SRL	43.0
875	PP 03-CONT. LT.1 50g	Rosso	50g	PP 03	2023-03-23	2023-04-22	PP 03-LT.5 50g	CHEMPRODIE SRL	59.0
876	PP 03-CONT. LT.1 50g	Rosso	50g	PP 03	2023-05-16	2023-08-14	PP 03-LT.10 50g	CHEMPRODIE SRL	87.0
877	PP 03-CONT. LT.1 50g	Rosso	50g	PP 03	2023-07-05	2023-10-03	PP 03-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	40.0
878	PP 03-CONT. LT.1 50g	Rosso	50g	PP 03	2023-08-28	2023-09-27	PP 03-LT.2 50g	PLASTIMANIA SNC	63.0
879	PP 03-CONT. LT.1 50g	Rosso	50g	PP 03	2023-09-12	2023-09-19	PP 03-LT.5 50g	PLASTIMANIA SNC	39.0
880	PP 03-CONT. LT.10 50g	Rosso	50g	PP 03	2023-01-06	2023-02-05	PP 03-LT.2 50g	SINTETICPLAST SPA	59.0
881	PP 03-CONT. LT.10 50g	Rosso	50g	PP 03	2023-03-19	2023-06-17	PP 03-LT.5 50g	INDUSTRIE PLASTICHE SRL	85.0
882	PP 03-CONT. LT.10 50g	Rosso	50g	PP 03	2023-03-22	2023-06-20	PP 03-LT.10 50g	CHEMPRODIE SRL	43.0
883	PP 03-CONT. LT.10 50g	Rosso	50g	PP 03	2023-03-23	2023-04-22	PP 03-LT.5 50g	CHEMPRODIE SRL	59.0
884	PP 03-CONT. LT.10 50g	Rosso	50g	PP 03	2023-05-16	2023-08-14	PP 03-LT.10 50g	CHEMPRODIE SRL	87.0
885	PP 03-CONT. LT.10 50g	Rosso	50g	PP 03	2023-07-05	2023-10-03	PP 03-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	40.0
886	PP 03-CONT. LT.10 50g	Rosso	50g	PP 03	2023-08-28	2023-09-27	PP 03-LT.2 50g	PLASTIMANIA SNC	63.0
887	PP 03-CONT. LT.10 50g	Rosso	50g	PP 03	2023-09-12	2023-09-19	PP 03-LT.5 50g	PLASTIMANIA SNC	39.0
888	PP 03-CONT. LT.2 50g	Rosso	50g	PP 03	2023-01-06	2023-02-05	PP 03-LT.2 50g	SINTETICPLAST SPA	59.0
889	PP 03-CONT. LT.2 50g	Rosso	50g	PP 03	2023-03-19	2023-06-17	PP 03-LT.5 50g	INDUSTRIE PLASTICHE SRL	85.0
890	PP 03-CONT. LT.2 50g	Rosso	50g	PP 03	2023-03-22	2023-06-20	PP 03-LT.10 50g	CHEMPRODIE SRL	43.0
891	PP 03-CONT. LT.2 50g	Rosso	50g	PP 03	2023-03-23	2023-04-22	PP 03-LT.5 50g	CHEMPRODIE SRL	59.0
892	PP 03-CONT. LT.2 50g	Rosso	50g	PP 03	2023-05-16	2023-08-14	PP 03-LT.10 50g	CHEMPRODIE SRL	87.0
893	PP 03-CONT. LT.2 50g	Rosso	50g	PP 03	2023-07-05	2023-10-03	PP 03-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	40.0
894	PP 03-CONT. LT.2 50g	Rosso	50g	PP 03	2023-08-28	2023-09-27	PP 03-LT.2 50g	PLASTIMANIA SNC	63.0
895	PP 03-CONT. LT.2 50g	Rosso	50g	PP 03	2023-09-12	2023-09-19	PP 03-LT.5 50g	PLASTIMANIA SNC	39.0
896	PP 03-CONT. LT.1 50g	Verde	50g	PP 03	2023-04-14	2023-07-13	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	57.0
897	PP 03-CONT. LT.1 50g	Verde	50g	PP 03	2023-05-17	2023-06-16	PP 03-LT.2 50g	POLIMERI ITALIANI SRL	38.0
898	PP 03-CONT. LT.1 50g	Verde	50g	PP 03	2023-06-15	2023-09-13	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	3.0
899	PP 03-CONT. LT.1 50g	Verde	50g	PP 03	2023-08-02	2023-09-01	PP 03-LT.2 50g	INDUSTRIE PLASTICHE SRL	101.0
900	PP 03-CONT. LT.1 50g	Verde	50g	PP 03	2023-08-14	2023-09-13	PP 03-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	55.0
901	PP 03-CONT. LT.1 50g	Verde	50g	PP 03	2023-08-14	2023-09-13	PP 03-LT.2 50g	INDUSTRIE PLASTICHE SRL	20.0
902	PP 03-CONT. LT.1 50g	Verde	50g	PP 03	2023-08-14	2023-08-21	PP 03-LT.10 50g	PLASTIMANIA SNC	61.0
903	PP 03-CONT. LT.10 50g	Verde	50g	PP 03	2023-04-14	2023-07-13	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	57.0
904	PP 03-CONT. LT.10 50g	Verde	50g	PP 03	2023-05-17	2023-06-16	PP 03-LT.2 50g	POLIMERI ITALIANI SRL	38.0
905	PP 03-CONT. LT.10 50g	Verde	50g	PP 03	2023-06-15	2023-09-13	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	3.0
906	PP 03-CONT. LT.10 50g	Verde	50g	PP 03	2023-08-02	2023-09-01	PP 03-LT.2 50g	INDUSTRIE PLASTICHE SRL	101.0
907	PP 03-CONT. LT.10 50g	Verde	50g	PP 03	2023-08-14	2023-09-13	PP 03-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	55.0
908	PP 03-CONT. LT.10 50g	Verde	50g	PP 03	2023-08-14	2023-09-13	PP 03-LT.2 50g	INDUSTRIE PLASTICHE SRL	20.0
909	PP 03-CONT. LT.10 50g	Verde	50g	PP 03	2023-08-14	2023-08-21	PP 03-LT.10 50g	PLASTIMANIA SNC	61.0
910	PP 03-CONT. LT.2 50g	Verde	50g	PP 03	2023-04-14	2023-07-13	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	57.0
911	PP 03-CONT. LT.2 50g	Verde	50g	PP 03	2023-05-17	2023-06-16	PP 03-LT.2 50g	POLIMERI ITALIANI SRL	38.0
912	PP 03-CONT. LT.2 50g	Verde	50g	PP 03	2023-06-15	2023-09-13	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	3.0
913	PP 03-CONT. LT.2 50g	Verde	50g	PP 03	2023-08-02	2023-09-01	PP 03-LT.2 50g	INDUSTRIE PLASTICHE SRL	101.0
914	PP 03-CONT. LT.2 50g	Verde	50g	PP 03	2023-08-14	2023-09-13	PP 03-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	55.0
915	PP 03-CONT. LT.2 50g	Verde	50g	PP 03	2023-08-14	2023-09-13	PP 03-LT.2 50g	INDUSTRIE PLASTICHE SRL	20.0
916	PP 03-CONT. LT.2 50g	Verde	50g	PP 03	2023-08-14	2023-08-21	PP 03-LT.10 50g	PLASTIMANIA SNC	61.0
917	PP 03-CONT. LT.5 50g	Verde	50g	PP 03	2023-04-14	2023-07-13	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	57.0
918	PP 03-CONT. LT.5 50g	Verde	50g	PP 03	2023-05-17	2023-06-16	PP 03-LT.2 50g	POLIMERI ITALIANI SRL	38.0
919	PP 03-CONT. LT.5 50g	Verde	50g	PP 03	2023-06-15	2023-09-13	PP 03-LT.10 50g	AMBROSIO VETRI SOC. COOP.	3.0
920	PP 03-CONT. LT.5 50g	Verde	50g	PP 03	2023-08-02	2023-09-01	PP 03-LT.2 50g	INDUSTRIE PLASTICHE SRL	101.0
921	PP 03-CONT. LT.5 50g	Verde	50g	PP 03	2023-08-14	2023-09-13	PP 03-LT.5 50g	ACETIFICIO ANDREA MILANO SRL	55.0
922	PP 03-CONT. LT.5 50g	Verde	50g	PP 03	2023-08-14	2023-09-13	PP 03-LT.2 50g	INDUSTRIE PLASTICHE SRL	20.0
923	PP 03-CONT. LT.5 50g	Verde	50g	PP 03	2023-08-14	2023-08-21	PP 03-LT.10 50g	PLASTIMANIA SNC	61.0
924	PP 03-CONT. LT.1 55g	Verde	55g	PP 03	2023-03-11	2023-04-10	PP 03-LT.10 55g	PLASTICHEMICAL SPA	88.0
925	PP 03-CONT. LT.1 55g	Verde	55g	PP 03	2023-06-13	2023-06-20	PP 03-LT.2 55g	PLASTICHEMICAL SPA	19.0
926	PP 03-CONT. LT.1 55g	Verde	55g	PP 03	2023-08-15	2023-09-14	PP 03-LT.2 55g	PLASTICHEM SRL	38.0
927	PP 03-CONT. LT.1 55g	Verde	55g	PP 03	2023-08-21	2023-08-28	PP 03-LT.2 55g	AMBROSIO VETRI SOC. COOP.	23.0
928	PP 03-CONT. LT.1 55g	Verde	55g	PP 03	2023-09-15	2023-09-22	PP 03-LT.2 55g	POLIMERI ITALIANI SRL	81.0
929	PP 03-CONT. LT.2 55g	Verde	55g	PP 03	2023-03-11	2023-04-10	PP 03-LT.10 55g	PLASTICHEMICAL SPA	88.0
930	PP 03-CONT. LT.2 55g	Verde	55g	PP 03	2023-06-13	2023-06-20	PP 03-LT.2 55g	PLASTICHEMICAL SPA	19.0
931	PP 03-CONT. LT.2 55g	Verde	55g	PP 03	2023-08-15	2023-09-14	PP 03-LT.2 55g	PLASTICHEM SRL	38.0
932	PP 03-CONT. LT.2 55g	Verde	55g	PP 03	2023-08-21	2023-08-28	PP 03-LT.2 55g	AMBROSIO VETRI SOC. COOP.	23.0
933	PP 03-CONT. LT.2 55g	Verde	55g	PP 03	2023-09-15	2023-09-22	PP 03-LT.2 55g	POLIMERI ITALIANI SRL	81.0
934	PP 03-CONT. LT.1 55g	Nero	55g	PP 03	2023-06-19	2023-06-26	PP 03-LT.5 55g	PLASTICHEMICAL SPA	71.0
935	PP 03-CONT. LT.1 55g	Nero	55g	PP 03	2023-09-03	2023-09-10	PP 03-LT.1 55g	PLASTICHEMICAL SPA	63.0
936	PP 03-CONT. LT.10 55g	Nero	55g	PP 03	2023-06-19	2023-06-26	PP 03-LT.5 55g	PLASTICHEMICAL SPA	71.0
937	PP 03-CONT. LT.10 55g	Nero	55g	PP 03	2023-09-03	2023-09-10	PP 03-LT.1 55g	PLASTICHEMICAL SPA	63.0
938	PP 03-CONT. LT.2 55g	Nero	55g	PP 03	2023-06-19	2023-06-26	PP 03-LT.5 55g	PLASTICHEMICAL SPA	71.0
